t [h]	I [A]	T [°C]	Q [Ah]	U [V]	P [W]	W [Wh]
1.37137137137137	4.37255255255255	25	2.65771753470719	24.5785262412849	107.47089765431	65.3227801687237
1.38138138138138	4.47585585585585	25	2.7020038630776	24.5967531985132	110.091521838606	66.4605221615488
1.39139139139139	4.57915915915916	25	2.74732425854814	24.6375580052321	112.819299398974	67.6873607791612
1.4014014014014	4.68246246246246	25	2.79367872111882	24.6552367301849	115.447220492217	68.8788102172648
1.41141141141141	4.78576576576577	25	2.84106725078964	24.6947621760078	118.183347415665	70.1594800842944
1.42142142142142	4.88906906906907	25	2.88948984756058	24.7122584577679	120.819938452714	71.4058199240136
1.43143143143143	4.99237237237237	25	2.93894651143166	24.7510662300576	123.566539233698	72.7420597510416
1.44144144144144	5.09567567567568	25	2.98943724240287	24.7683498195531	126.211477702123	74.0434273834345
1.45145145145145	5.19897897897898	25	3.04096204047422	24.806860579575	128.970346687672	75.4367213658236
1.46146146146146	5.30228228228228	25	3.09352090564569	24.8241737831828	131.624776822866	76.7941005636576
1.47147147147147	5.40558558558558	25	3.1471138379173	24.8416982045458	134.28392573596	78.1796521768914
1.48148148148148	5.50888888888889	25	3.20174083728905	24.8806441428679	137.064704067044	79.6613744102768
1.49149149149149	5.61219219219219	25	3.25740190376092	24.8985570121371	139.735487260368	81.1046070122352
1.5015015015015	5.71549549549549	25	3.31409703733294	24.9371998873409	142.528453626368	82.6443002660158
1.51151151151151	5.8187987987988	25	3.37182623800508	24.9553673082263	145.21026131669	84.1451622689318
1.52152152152152	5.9221021021021	25	3.43058950577736	24.9939772481826	148.016885201355	85.7440760552534
1.53153153153153	6.0254054054054	25	3.49038684064977	25.012233333856	150.708845931077	87.3023700837525
1.54154154154154	6.12870870870871	25	3.55121824262231	25.0304843176766	153.404547220942	88.8887125306049
1.55155155155155	6.23201201201201	25	3.61308371169498	25.0687627338856	156.228830483854	90.5755383061483
1.56156156156156	6.33531531531531	25	3.67598324786779	25.0867137931356	158.932242104584	92.2183396476205
1.57157157157157	6.43861861861862	25	3.73991685114074	25.1248683170291	161.769444936365	93.9649184015493
1.58158158158158	6.54192192192192	25	3.80488452151381	25.1423581072396	164.479343670562	95.6637691965933
1.59159159159159	6.64522522522522	25	3.87088625898702	25.1795462404243	167.323755836592	97.4671595495866
1.6016016016016	6.74852852852853	25	3.93792206356036	25.1967245265477	170.040814292881	99.2227374425446
1.61161161161161	6.85183183183183	25	4.00599193523384	25.2335715592054	172.89618884017	101.085484163323
1.62162162162162	6.95513513513514	25	4.07509587400745	25.2506100010825	175.621404802123	102.898656631582
1.63163163163163	7.05843843843844	25	4.14523387988119	25.2676754254489	178.350331472975	104.740424239412
1.64164164164164	7.16174174174174	25	4.21640595285507	25.304390601397	181.223510419362	106.6935831651
1.65165165165165	7.26504504504505	25	4.28861209292907	25.321508251185	183.961898053339	108.594126497235
1.66166166166166	7.36834834834835	25	4.36185230010321	25.3585867750153	186.850900980133	110.610410051968
1.67167167167167	7.47165165165165	25	4.43612657437749	25.3756709053368	189.598173431628	112.569688045822
1.68168168168168	7.57495495495496	25	4.5114349157519	25.4121879154572	192.496178766439	114.645431847442
1.69169169169169	7.67825825825826	25	4.58777732422644	25.429094785876	195.251157039685	116.663024434247
1.7017017017017	7.78156156156156	25	4.66515379980111	25.4458766891666	198.008655944654	118.708928325736
1.71171171171171	7.88486486486487	25	4.74356434247592	25.4819283583925	200.921561602093	120.875166738396
1.72172172172172	7.98816816816817	25	4.82300895225086	25.4983988677949	203.685498174974	122.979006007438
1.73173173173173	8.09147147147147	25	4.90348762912593	25.5340854073219	206.608323623461	125.206071915848
1.74174174174174	8.19477477477478	25	4.98500037310114	25.5502310588964	209.378388971112	127.367911361419
1.75175175175175	8.29807807807808	25	5.06754718417648	25.5859487191478	212.31420017319	129.658002386201
1.76176176176176	8.40138138138138	25	5.15112806235195	25.6017331380556	215.089924117155	131.877806012284
1.77177177177177	8.50468468468469	25	5.23574300762756	25.6172995222468	217.867054909833	134.125596847904
1.78178178178178	8.60798798798799	25	5.3213920200033	25.6518465761663	220.810787197351	136.50353166876
1.79179179179179	8.71129129129129	25	5.40807509947917	25.66682893652	223.59122338977	138.808138454185
1.8018018018018	8.8145945945946	25	5.49579224605517	25.7006003160387	226.540372623591	141.245159935849
1.81181181181181	8.9178978978979	25	5.58454345973131	25.7146397101572	229.320531416412	143.604523012705
1.82182182182182	9.0212012012012	25	5.67432874050758	25.7472518367012	232.271139196879	146.098371086081
1.83183183183183	9.12450450450451	25	5.76514808838399	25.7603076210929	235.050042926084	148.511988237927
1.84184184184184	9.22780780780781	25	5.85700150336053	25.7923512040896	238.006859822819	151.065839777556
1.85185185185185	9.33111111111111	25	5.9498889854372	25.8047040983247	240.786561130812	153.535124687088
1.86186186186186	9.43441441441441	25	6.043810534614	25.8169498867698	243.567804147955	156.032753697261
1.87187187187187	9.53771771771772	25	6.13876615089094	25.8479851552827	246.530785982844	158.674736339981
1.88188188188188	9.64102102102102	25	6.23475583426801	25.8602218143354	249.318942120274	161.232168832392
1.89189189189189	9.74432432432432	25	6.33177958474521	25.8911744453654	252.292000933299	163.937209778242
1.9019019019019	9.84762762762763	25	6.42983740232255	25.9033932667888	255.086971183333	166.554606873869
1.91191191191191	9.95093093093093	25	6.52892928700002	25.9341522733051	258.068958023904	169.3222463107
1.92192192192192	10.0542342342342	25	6.62905523877762	25.9525473239858	260.932989770402	172.040869797692
1.93193193193193	10.1575375375375	25	6.73021525765536	25.9645581662008	263.735974218761	174.747065528445
1.94194194194194	10.2608408408408	25	6.83240934363323	25.9765576486515	266.541323625739	177.482475194073
1.95195195195195	10.3641441441441	25	6.93563749671123	25.988551962118	269.349098632971	180.247175473694
1.96196196196196	10.4674474474474	25	7.03989971688937	26.0005960848395	272.159873120366	183.041589016617
1.97197197197197	10.5707507507508	25	7.14519600416764	26.0127152969102	274.973929753879	185.865949397033
1.98198198198198	10.6740540540541	25	7.25152635854604	26.0249494523281	277.791717208175	188.720606933386
1.99199199199199	10.7773573573574	25	7.35889078002458	26.0373393265691	280.61371055721	191.605936306661
2.002002002002	10.8983183183183	25	7.4673776452682	26.0499248192425	283.900372848366	194.524626256129
2.01201201201201	11.0899099099099	25	7.57742883760168	26.0628175367367	289.03429848083	197.489145192019
2.02202202202202	11.2815015015015	25	7.68939786368482	26.0760647631763	294.177163779024	200.509236683275
2.03203203203203	11.4730930930931	25	7.80328472351762	26.0896642764669	299.32914701145	203.585078690258
2.04204204204204	11.6646846846847	25	7.91908941710009	26.1035873411448	304.490115473581	206.716642261608
2.05205205205205	11.8562762762763	25	8.03681194443223	26.1178038804978	309.659898536783	209.903878189123
